Stock Code,Company,Update time,Author,Texts,Likes,Comments,情绪得分,URL,,,
2594,比亚迪,2024/4/5 21:58, Fuffet,都是800V平台，腾势N7有啥能力？对于绝大多数人来说，800V的主要价值体现在“充电快”。而在面对国内数量最多的80-120kW快充桩时，只有腾势N7能突破桩端最大充电功率，达到150kW。比如120kW快充桩，其最大充电电流为250A，电压则不超过500V。而腾势N7可以使用电驱额外抬升充电电压，将最大电压提升至600V。而其它800V电车的实际充电功率，则只能低于120kW，因为需要车载DCDC进行800V升压，这一过程会造成5-10%的充电功率损耗。不过由于刀片电池的最大电流限制，腾势N7的充电功率上限，终究还是和同为磷酸铁锂电池的宁德5C神行、极氪5C金砖有一定差距的。不过这也要考虑消费者的实际用车场景，对于所生活地区缺少官方&第三方超充桩的消费者来说，能将快充桩效率最大化的腾势N7，反而更有优势。 天津·天津职业大学,2,4,5.5,https://xueqiu.com/k?q=比亚迪,,,0.138709263
2594,比亚迪,2024/4/5 21:50, 战忽局老张,同花顺用AI帮各位投资者算了一下 4周后迎来主升浪 7-8周后记得高抛啊,5,7,6,https://xueqiu.com/k?q=比亚迪,,,0.601177385
2594,比亚迪,2024/4/5 21:49, ponypnr,天天发老比的好，可这股价太拉垮了，这一波许多股都翻倍了 ，50%以上的一大堆，这老比的股价半死不活的,1,7,2,https://xueqiu.com/k?q=比亚迪,,,0.624630008
2594,比亚迪,2024/4/5 21:46, Fuffet,春暖花开，草长莺飞历经4个难忘周末让 回归都市生活一起数说 方程豹汽车的微博视频,1,0,5.5,https://xueqiu.com/k?q=比亚迪,,,0.90928187
2594,比亚迪,2024/4/5 21:43, 清欢乌龙,随着中国经济的持续转型升级，中证A50指数的成份股不断优化，反映了中国经济结构的调整和创新驱动发展战略的实施。这使得中证A50不仅具有较高的投资安全性，同时也具备了良好的成长性，是投资者实现资产保值增值的理想选择。,2,0,9,https://xueqiu.com/k?q=比亚迪,,,0.315874617
2594,比亚迪,2024/4/5 20:59, 炒股即修行,这是的产品，颇为意外！纯电公交和混合动力的公路大巴，两年前留给迪子提建议，甚至加大大功率（2.0，3.0排量）发动机，组建混合动力的商用车和重卡。结果是至今依然是1.5排量的混合动力轻卡。在深圳政府采购的纯电重卡，完全是订单导向，而且只是小订单，三五年内都没有扩大市场的潜力。的商用车开发逻辑，极为纠结。船夫的心思，根本没法猜,1,4,5,https://xueqiu.com/k?q=比亚迪,,,0.34772896
2594,比亚迪,2024/4/5 20:54, Fuffet,豹5，3月销售3550辆！稳居新能源大梁式硬派SUV冠军！,1,0,7.5,https://xueqiu.com/k?q=比亚迪,,,0.319153459
2594,比亚迪,2024/4/5 20:54, Fuffet,好消息↓↓↓财联社CC新闻的微博视频,2,1,8,https://xueqiu.com/k?q=比亚迪,,,0.05159027
2594,比亚迪,2024/4/5 20:51, Fuffet,有道理哦，就差了一个“个”字↓↓↓cc 3个月销量27万多比亚迪3月销量30万多，差距不大颓势尽显,1,0,3,https://xueqiu.com/k?q=比亚迪,,,0.69998376
2594,比亚迪,2024/4/5 20:40, 图唔,啥时候分红呢？,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.231775335
2594,比亚迪,2024/4/5 20:32, 炒股见人性_慢慢来,不要问北水买了啥，天天老三样。,0,0,2.5,https://xueqiu.com/k?q=比亚迪,,,0.115454687
2594,比亚迪,2024/4/5 20:32, 大腕,腾势的车哪哪都好，就是丑，丑是原罪，配不上这个价格。现在比亚迪吞了低端和高端市场，唯独中端挤不进去，但想靠腾势是不可能的，腾势已经成为负资产。甚至连去年推出的新品牌方程豹都能超过它。前两年说是邀请车主和路人做了访问调查，针对他们最关心的问题进行了修改，可能是大家对胡须的批评太过激烈，导致腾势以为胡须是罪魁祸首，去掉后肯定能大卖。但可惜，他们理解错了，罪魁祸首是设计出胡须的设计团队，以及让这种设计通过的管理团队。进行一次大换血才有可能救腾势,7,1,5,https://xueqiu.com/k?q=比亚迪,,,0.037272981
2594,比亚迪,2024/4/5 20:29, 波波风险投资人,绿的一批,1,0,6,https://xueqiu.com/k?q=比亚迪,,,0.110533473
2594,比亚迪,2024/4/5 20:27, 拉普拉斯的老妖,周红衣说的挺好的，未来ai不仅需要电力，更需要能源，特别是低成本的能源。我国在青藏高原的光能超便宜，而且常年低温，有利于超算和AI中心的散热。按照这个趋势，东数西算是个很可能的大方向。从物理上来说，就是把太阳核聚变产生的能量转换成这个世界的解决方案，然后通过光纤传输到东部，东部利用这个解决方案给世界解决问题——何其壮哉！,1,1,7.5,https://xueqiu.com/k?q=比亚迪,,,0.743848138
2594,比亚迪,2024/4/5 20:21, 锋今晚去你家,下一个比亚迪还是比亚迪,2,0,4.5,https://xueqiu.com/k?q=比亚迪,,,0.14688204
2594,比亚迪,2024/4/5 20:20, Fuffet,4月2日，马英九率台湾青年参观深圳比亚迪，中共中央台办、国务院台办主任宋涛陪同参观。 直新闻的微博视频,3,0,4.5,https://xueqiu.com/k?q=比亚迪,,,0.392656861
2594,比亚迪,2024/4/5 20:18, 比亚迪(SZ002594),"来源：雪球App，作者： 比亚迪(SZ002594)，（https://xueqiu.com/-1/284716778）金融界2024年4月3日消息，据国家知识产权局公告，比亚迪（002594）股份有限公司申请一项名为“减振器和车辆“，公开号CN117803675A，申请日期为2023年12月。
专利摘要显示，本发明公开了一种减振器和车辆，所述减振器包括：定子组件，所述定子组件适于与车身相连，所述定子组件内设有冷却流路，所述冷却流路适于与外部循环回路相连；动子组件，所述动子组件适于与悬架相连，所述动子组件与所述定子组件配合，所述动子组件相对所述定子组件可移动。本发明实施例的减振器，通过在定子组件上设有冷却流路，使得冷却液可以对定子组件进行液冷，提高了定子组件的散热效率，进而提高了减振器整体的散热效率，可以避免线圈绕组过热烧坏，提高了减振器的可靠性。
",0,0,6,https://xueqiu.com/k?q=比亚迪,,,0.452024206
2594,比亚迪,2024/4/5 20:13, 预审IPO, 文/瑞财经 曾树佳小米SU7发布后，在比亚迪的直播间，弹幕一度被 “小米大卖”刷屏，主播无奈之下，甚至直接举起了“禁言小米SU7”的牌子。这戏谑的一幕，侧面反映了新能源汽车竞争的激烈。不久前，比亚迪发布了2023年年报。去年，它的营收超过6000亿，归母净利润超过300亿，实现双增。紧接着，该公司的产销快报出炉，3月，比亚迪新能源汽车的销量为30.25万辆，一季度累计销量达62.63万辆，成为了“销冠”。开年至今，比亚迪的降价策略，帮助其打开了局面。但欲戴王冠，必承其重。过去三年，比亚迪的资产负债率，分别为64.76%、75.42%、77.86%，不断被推高；同期，其流动比率分别为0.97、0.72、0.67。而其毛利率、净利率，也逊色于理想汽车。王传福认为，新能源行业已进入淘汰赛，2024至2026年是规模、成本和技术的决战。因此，他并没有慢下来喘口气，而是带着比亚迪不断提速。01销冠“承重”3月，比亚迪成为了新能源汽车的“销冠”。据其发布的产销快报披露，过去的3月份，它新能源汽车销量30.25万辆，比去年同期的20.71万辆，增长了46.1%；比今年2月的12.23辆，增长147.3%。其中，比亚迪王朝系列，过去一个月卖出约14.44万辆，几乎占据了总销售量的一半。在比亚迪身后的上汽集团新能源，3月的销量为8.5万辆；而问界、理想、蔚来、小鹏汽车，月内的销量，则分别为3.17万辆、2.9万辆、1.19万辆、9026辆。与它们相比，比亚迪几乎成了断档的存在。这样的成绩单，或许是它用低价策略，打出来的。比亚迪开年以来掀起的价格战，让人印象深刻。春节刚过完，比亚迪就于2月19日，宣布两款插混车型，秦Plus和驱逐舰05荣耀版上市，起售价为7.98万元。如此超低价，打响了今年“油电之战”的第一枪，引起了热议。有人甚至调侃称，两年前花15万买了比亚迪秦的车主，短短两年亏7万，买车买成了“A股股民”。2月底，短短两天时间里，比亚迪先是释放“王炸”，推出汉、唐的荣耀版车型，此后海豹DM-i荣耀版、宋Plus荣耀版也正式上市。其中，汉EV荣耀版共4款车型，汉DM-i荣耀版共5款车型，2024款汉DM-p战神版共1款车型，唐DM-i荣耀版共4款车型。最低售价为16.98万元，最高为25.98万元。比亚迪的动作，引发了吉利、长安启源、五菱等跟降的连锁反应，市场竞争的热度再次升级。但最终，比亚迪似乎更胜一筹，在一季度，它收获了62.63万辆的销量，在规模上坐稳了龙头。比亚迪董事长兼总裁王传福曾说，新能源汽车发展只会越跑越快，不会给他们停下来、慢下来、喘口气的机会。不停歇的比亚迪，近期宣布了王朝网今年的内部销量目标为170万辆；海洋网目标为160万辆。这一目标不包含海外市场。此外，王朝网将加大力度开发县级等下沉市场，增加县级市场的门店数量，目的是吃掉更多燃油车份额。不过，瑞财经查阅获悉，快速奔跑的比亚迪，2021至2023各年末的资产负债率，分别为64.76%、75.42%、77.86%，不断推高。02牺牲短期流动性有一组数据可以从侧面窥探比亚迪的降价策略。2022年，比亚迪的营收，有2772亿元来自新能源乘用车，均价15.3万元/台；但到了去年，其新能源乘用车销售收入4066亿，销量301.3万，均价13.5万/台。换言之，在一年的时间里，比亚迪乘用车的销售均价，下降了11.8%。一边在降价，一边则继续在砸钱研发。从年报数据来看，2023年，比亚迪的研发费用高达395.7亿元，同比增长97%，比特斯拉多出111.8亿元。2022年，比亚迪的研发投入刚突破200亿，去年就已攀升至接近400亿元。砸进了大量的真金白银，王传福是想在市场获得更多的话语权。或许是滚动的现金流，给了比亚迪更大的自信。过去两年，比亚迪的经营活动现金流净额，分别达1408亿、1687亿，相当于特斯拉的141%、182%。去年期末，它的手上，还握有1085亿现金。但尽管如此，该公司的短期偿债能力，正在逐渐减弱。2021年至2023年，比亚迪的流动比率，分别为0.97、0.72、0.67。在盈利水平上，比亚迪在2023年，实现营业收入6023.15亿元，同比增长42.04%；归母净利润达300.41亿元，同比增长80.72%。同期，比亚迪汽车、汽车相关产品及其他产品的毛利率达23%，总体毛利率为20.21%，同比上升3.17个百分点；净利率为5.2%，较上年同期上升1.02个百分点。业内有一种说法，车企降价带动产量提高，导致成本下降，而成本降幅大于价格降幅，毛利润率不降反升，这说明运转模式是良性的。尽管比亚迪可以归入上述类型，但其盈利水平仍低于部分同行。“蔚小理”中，蔚来和小鹏汽车暂时未实现盈利，暂且不论；扭亏为盈的理想汽车，去年的毛利率、净利率分别为22.2%、9.53%，这两项数值，均高出比亚迪不少。由此可见，比亚迪虽在规模上占优，但盈利水平面临着挑战。03加码海外市场比亚迪为何牺牲短期的流动性、利润率，开启竞速模式？这个问题或许能在近期王传福的发言中，找到答案。王传福认为，新能源行业已进入淘汰赛，2024至2026年是规模、成本和技术的决战。他表示，国内汽车公司新能源产品加速投放，将会蚕食合资品牌市场，未来3至5年，合资品牌份额将从40%降到10%，其中30%是中国品牌未来增长的空间。目前来看，汽车市场份额的竞争，主要是新能源车与燃油车之间的竞争，而合资品牌的基本盘是燃油车，随着国内品牌在技术、品质、服务等方面的不断提升。国内市场已经满足不了王传福的胃口，他将眼光投向了海外。去年，比亚迪海外销量为24万辆，今年目标为50万辆，2025年100万辆，未来三年将翻两番。截至目前，比亚迪已进入全球78个国家和地区，首个海外乘用车生产基地泰国工厂已奠基，巴西、匈牙利两大新能源汽车整车制造基地，也在计划建设中。5月，比亚迪会推出第五代DM混动技术，馈电油耗降至2.9升/百公里，满油满电续航2000公里。根据王传福的说法，最近两年会逐步往DM混动技术产品上切换，使之成为比亚迪新的业绩增长点。今年下半年，比亚迪将推出一批20万以内搭载城市NOA的车型，有供应商方案也有比亚迪自主的方案。据悉，比亚迪目前已经建立起4000多人的智驾团队，在芯片、算法、感知等方面做了很大投入。相关公司：比亚迪sz002594,0,0,5.5,https://xueqiu.com/k?q=比亚迪,,,0.279982718
2594,比亚迪,2024/4/5 20:06, 片迪流水,用简单的常识来看，渣迪造车20年+，新势力造车也有10年+，凭啥小米3年+就能赶超他们。毕竟，车是复杂工业产品，造车不是造辣条。,5,20,5,https://xueqiu.com/k?q=比亚迪,,,0.712302237
2594,比亚迪,2024/4/5 20:03, 国内都是金融鹦鹉,绿了,0,0,7.5,https://xueqiu.com/k?q=比亚迪,,,0.958155593
2594,比亚迪,2024/4/5 19:55, 瞎扯几句,一周杂论，今后用于挑选私信和发帖讨论区中出现的一些有意思的话题来做一个罗列回顾整理。所谓一周，也并非固定的每周，而是泛指一个周期，毕竟瞎哥有时比较懒，然后整理较之于原文的随感而发，其实似乎更花时间。（照例的，先插入一段小广告）注：对于金融概念主题感兴趣的朋友，欢迎去往期的一些主题踩一脚，这是一个系列（有先后的逻辑顺序，希望可以按序看，可能会更便于理解），瞎哥有空的时候会不定期的更，一般来说选择面会比较天马行空，或者需要很长一段时间才能完成一个比较完整的金融世界观的表述，不过路在脚下，行则必至，与诸君共勉。欢迎大家参与讨论。简单就金融资本说两句再谈关于金融资本三谈金融资本--美元的铸币税什么是中美之间现阶段的逆周期操作今日中国之又见通缩为什么说中国资本市场的长期走牛将是政策的必然选择东南亚，对于中国经济而言的未来海外基本盘本期的分割线======（2024/04/03）1、有朋友问，怎么看待当下的房地产和地产股瞎哥觉得这个问题收到的很突然，因为几乎从来不评论地产股。可能是瞎扯金融里涉及过一些地产和金融的点，所以才会有这样的问题出现。观点很明确，房地产作为一个产业，国家会确保其安全着陆，至少不会硬着陆，毕竟金融属性所带动的金融领域的安全问题是碰不得的红线。其金融属性涉及的以下几个方面。首先是土地财政以及围绕土地财政展开的大部分地方债（当然地方债不完全是服务于土地财政的配套金融工具，但是也基本上也可以说带有极强的该类属性），今后的方向是很明确的，债务结构方向用超长期国债来逐步置换地方债，主要的优势在于：以低息置换高息、以超长期置换中短期、以信用负债置换实际负债。至于地方财政收入的结构，土地出让肯定还会维持一定的占比，但是又一定会逐步降低。也许，地方政府会建立资产持有平台，来实施公屋收益进项。已经有地方政府开始颁布房屋置换的实施细则，可能是接下去的一个收益渠道方向。第二、开发商。大大小小的开发商，2023~2024都陷入了麻烦，不是没钱赚，而是现金流出现问题，导致债务问题频出以及由此引发的实际项目施工交付的失约。大概率政府会通过评估的方式，选择让一部分破产出清，一部分由国资议价收购，一部分鼓励市场运作兼并，只要确保银行的开发贷款不形成大量的呆坏账都可接受。至于很多的海外企业债，呵呵，那就是纯商业信誉问题了，靠市场机制去随波逐流呗。最后，消费者，在一个时期内，国家会通过稳定上游的土地供应市场的价格来调整预期，使得存量的房屋消费贷款的坏账率继续保持在可控的范围内。只要房价不是无底线的下跌，很多房奴真的选择断供，也只是绝少部分的决绝。基于以上对于房地产行业的判断逻辑，房地产公司未来的发展趋势肯定会和之前有完全不同的走向。房地产公司原来的业绩其实是一个土地使用权货币化过程不断推进中红利不断释放的过程，这种释放同时伴随着货币供应量的不断提升（房价的长期上扬趋势也是同样的逻辑）。目前而言，城市土地使用权以及实现了充分的货币化，未来已经不会再有更大的进一步提升的红利空间，因此房地产公司通过大量拿地，通过时间周期来吃地价溢价的实际盈利模式已经走到头了，今后基本也就是房价的合理波动大概率是以CPI为基准。这样看的话，房地产类公司今后会进入低增长期。所以，房地产类上市公司的估值体系一定会重构。大概会出现一轮集中的并购潮吧。也许政府也需要再次启动社会融资渠道，来为这种并购提供有效的资金来源，化解更多的中小非上市房地产企业的破产出清问题。至于在这个过程中，房地产股票会怎么样，说实话，中短期肯定不会好，也许当国家允许房产上市公司启动再融资时，会有一波小行情，如此而已。一句话：君子，不立危墙之下。所以，何必非要执着于昨日黄花而行火中取栗之事呢?2、有朋友问，怎么看待美元降息预期和大宗周期这个问题其实又是好几个问题的一个组合拳。一个一个来拆解：首先，美元的降息预期。瞎哥觉得预期本身就是一个最大的工具，到底降不降、降多少，目前来看其实并不取决于美国国内的经济宏观数据。有人说，难道不是因为美国国内的CPI或者非农就业数据来决定的吗？呵呵，瞎哥只能笑笑说，当然不是。那些所谓的宏观数据只是工具之工具，可别傻傻的去做因果倒置的关系判别。美元是否降息，取决于几个大的方面，首先，中美竞争的烈度是否持续提升（如果是，那么肯定不会痛痛快快的降）；其次，大毛二毛的战争走向，如果老美意图拖延战事彻底拖垮欧洲经济那么也肯定不会痛痛快快的降；再有，服务于今年四季度的选情，这就要看到时美国国内主要各大票仓的民意了。由此来看，瞎哥瞎猜一下，可能的降息最早也只会出现在三季度中晚期。接下来，大宗周期。不少人依然还是有一种预设，美元和大宗的走势是反比关系，也就是美元降息贬值，大宗价格就会走高，反之，大宗价格就承压。也不能说错，但是有点以偏概全。在经济顺周期的阶段，上述反比关系大概率成立。但是，当下不是经济顺周期，而是一个非常复杂的节点。所以，我们看到了美元在如此高的利率水平下，大宗市场差不多都要形成牛市氛围了。当然，有人认为是美元的降息预期甚至是就此开启美元降息长周期的预期，导致了大宗的小型牛市。瞎哥觉得，有这个因素，倒是更多的因素是回流美国的国际资本太多了，这些金融资本获利的方式除了用美元高息来对冲持有成本外，最佳的获利途径就是国际大宗市场。所以，可以看到了清晰的演绎路径，大量的金融资本撤出了国际领域的投资市场回归美国，需要大宗牛市来获利，所以通过制造CPI和非农等可以直接影响利率水平的宏观数据来制造美元降息预期，而这种预期又会进一步推升大宗市场，而大宗市场的价格上扬，又为进一步制造更高的CPI数据提供了直观但不真实的背书。因此，这一轮的大宗，是刻意制造的金融牛市，而非产业需求形成的实际供求的牛市。所以，瞎哥瞎扯一句：不太看好大宗中的大部分工业金属品种的可持续性，也许铜会有一定的真实的供需行情。同时能源领域可以看好，因为对于美出口油气是有绝大的利益的。更进一步的，粮食类的也可以看好，因为这个世界现在充满了区域稳定的不确定性。大宗中主要三部分，都扯到了，基本就是这样。3、怎么看待先正达撤回IPO?这种问题也太官方了吧？大的什么咱就不扯了，容易犯错误。对于目前的股市而言，肯定是实质性利好。本来就是羸弱不堪的一个病体，再那么明显的扎上几百亿的一刀，这血放的简直就是立马蹬腿了。这把刀突然缩回去了，至少半条命是保住了，这还不是实质性利好？先正达本身，瞎哥觉得中化当年自然是有其冠冕堂皇的收购的理由的。但是背后的错综复杂，还是不要去讨论了，毕竟这个世界即便晴空万里艳阳普照还是会有逃不掉的阴暗角落。既然暂时的已经收刀了，那就该及时的合掌称颂哦弥陀佛了，穷寇莫追，也确实追不上 所以，就这吧。4、怎么看待最近突然出现的各种固态电池主题的炒作？你都说是炒作了，所以答案不是很明显吗？这个市场上最大的电化学电池参与者，比亚迪和宁德，你看他们两最近对于这个固态电池有什么反应没有？根本就是没有，一言不发！为啥呢？是无言以对的沉默吗？显然不是。人家很清楚，这个分支的研究到底到了那一步了。对于公开市场上云遮雾绕的提法，这些业界的领军企业那是门儿清。实在是没有必要站出来去澄清一个在业界看来连一个笑话都不是的笑话。最近又看到了这个笑话的始作俑者上汽相关人士开始补充了，是半固态，还有隔膜，还有百分之十几的液态电解质。这种脱裤子放的事，我觉得上汽也实在是没招儿了，2023业绩太差，总要找个新的话题化解一下业绩发布的尴尬。所以，感觉固态炒作的周期不会比低空经济更久吧，毕竟假的真不了。4月8日，上汽所谓的固态电池上车的发布会前，配合着跳大绳的就都该撤退了吧，否则就真的都砸手里了倒是船夫透露的今年8月份就是上车的新刀片，可能是个实实在在的好东西，据说续航能提升不少。5、瞎哥，你最近在读些啥书，能否推荐？这个问题有偷窥个人私隐之嫌啊瞎哥不做任何推荐，只是如实的简单列一下最近在看的两本书。这是从历史的一个短暂瞬间去全面的回顾日后影响世界格局的那个变量是如何一步步形成的。比较详实，不是小说，也不算史稿，算是一个微镜记录吧。瞎哥不建议去买来阅读，估计大部分人连第一章都不会有耐心看完。真的需要阅读的话，请先补习一下第一次世界大战的进程点以及1929年经济大萧条的背景。这是一部文集，非常有时代感，记录了很多真实的中国经济领域的时事和思考。对于想了解中国金融领域时代变迁轨迹的朋友，可以作为一个辅助读物，前提是大的发展脉络和时代背景得有概貌的了解。再一次的，瞎哥不带货，不做任何推荐。好了，就到这里，整理真的不是一个轻松的活儿，至少比随心而至的原发要费力。由于都是私信的讨论，所以绝对的一家之言，大家姑妄看之然后让其随风飘去即可。愿意讨论的，热烈欢迎。愿意实践的，也尽量作为反向指标，为啥呢?万一你对了，很高兴，绝对不会怪到瞎哥，也许还能打个赏啥的；再万一你错了，呵呵，也绝无理由怪到瞎哥头上。呵呵，瞎哥自保求生的欲还是很强的，在这个艰难的时势中啊~~~最后，祝大家假期里外出踏青，畅享春晖！@雪球创作者中心 @今日话题 @雪球达人秀 ,7,12,5,https://xueqiu.com/k?q=比亚迪,,,0.872050213
2594,比亚迪,2024/4/5 19:54, 高礼成蹊,人人保时捷保时捷，是人民的汽车种地，都开保时捷五菱野生设计师设计的五菱星空大家最近跟保时捷杠上了,28,17,6.5,https://xueqiu.com/k?q=比亚迪,,,0.839172214
2594,比亚迪,2024/4/5 19:50, 来电和断电,马斯克回应一季度销量大跌：比亚迪比我们还惨！,2,1,1.5,https://xueqiu.com/k?q=比亚迪,,,0.28528978
2594,比亚迪,2024/4/5 19:49, 证券之星财经,证券之星消息，根据企查查数据显示比亚迪（002594）新获得一项外观设计专利授权，专利名为“香氛盒”，专利申请号为CN202330510771.5，授权日为2024年3月19日。专利摘要：1.本外观设计产品的名称：香氛盒。2.本外观设计产品的用途：本外观设计产品用于盛放香膏（固态）、除味膏（固态）等。3.本外观设计产品的设计要点：在于形状。4.最能表明设计要点的图片或照片：立体图。今年以来比亚迪新获得专利授权665个，较去年同期减少了5.67%。结合公司2023年年报财务数据，2023年公司在研发方面投入了395.75亿元，同比增112.15%。数据来源：企查查以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.436066123
2594,比亚迪,2024/4/5 19:34, Fuffet,美国拼命地不承认已被中国赶超了。中国拼命地不承认已经比美国强了。而事实上，美国制造业总产值:3.85万亿美元，中国制造业总产值:40.16万亿元。美国有小男孩，中国有邱小姐。美国有GPS，中国有北斗。美国有波音，中国有C919中国有高铁，美国没有高铁中国年发电量比美国多。中国能源消耗量比美国多。中国有超高音速导弹，美国没有。超级计算机中国比美国强。导弹种类中国比美国齐全。中国的友好国家比美国多。工业门类中国比美国齐全。中国无人机技术比美国强。解放军有网络化模块打击系统，美军没有中国的激光炮、电磁脉冲武器领先美国中国的射电望远镜世界最先进。中国的超大粒子对撞机是美国没有的。美国拼命地维护自己最牛强国的尊严。中国拼命地维护美国最牛强国的尊严。美国人傲慢，中国人谦逊。美国人自以为是，中国人谦虚谨慎。美国四面树敌，中国广交朋友。美军制造危机，解放军化解危机。美国四处点火，中国四处灭火。谁有发展前途，一目了然。,1,1,5.5,https://xueqiu.com/k?q=比亚迪,,,0.415324782
2594,比亚迪,2024/4/5 19:30, 西门笨小孩,4月2日，星期二，多云，气温14-27C*昨晚从健身房回家后不久，天上又下起了雨。今天的天气真的不错，春雨挺密的。中午外出散步时发现干道边上的银杏树已经开花了，树下一层细细的绿色的花粉。毕竟是春天了万物复苏，连活化石都迎来了春天。消息面上：离岸贸易印花税优惠政策4月1日正式试点网页链接有关方面对于吸引外资的举措还是很上心的。央行同日在深圳、广州召开优化支付服务推进会，释放了什么信号网页链接。“淘金热”席卷市场，金价再创历史新高网页链接。金融风险正在逐步化解，被称为中产收割机的信托开始了破产之路，打破刚兑。四川信托获批破产重整：打破了刚性兑付，目的是企业再生网页链接。行情方面：也许是临近清明小长假，假期避险情绪上升，今天的行情再度开始调整。上涨家数2279家，下跌家数2900家，涨停65家，跌停11家。相对靓眼的板块化学原料，小金属，油气开采服务，工业金属，贸易等板块。今天继续伏击，但是还是有点冲动了。今天截至收盘报212.35元，0.16%今天截至收盘报7.79元，4.77%今天截至收盘报4.96元，1.98%今天市值回撤0.68%今天成交记录附后   本日记仅作记录，无任何诱导暗示买卖的目的。您的鼓励是对我最大的支持,0,0,5.5,https://xueqiu.com/k?q=比亚迪,,,0.286951775
2594,比亚迪,2024/4/5 19:18, 沉蓝和静,教育的本质就是一个筛选的过程，在阶层固化和流动之间维持平衡的一种手段，良性的教育产出循环对于维持精英利益集团和平民大众之间的稳定是必须的。,2,0,7,https://xueqiu.com/k?q=比亚迪,,,0.887059007
2594,比亚迪,2024/4/5 19:17, kingOfLeek,兄弟们，接受暴击吧，今天我加仓了，他应该到顶了,3,1,7,https://xueqiu.com/k?q=比亚迪,,,0.843011925
2594,比亚迪,2024/4/5 19:03, Fuffet,腾势N7上市当晚订单3378台，选630Max的比例最高，高阶智驾选择比例接近40%，上市表现不错啊，全新N7要雄起,5,2,9,https://xueqiu.com/k?q=比亚迪,,,0.79662886
2594,比亚迪,2024/4/5 18:44, Fuffet,vivo厉害，看得我都动心了↓↓↓前几天倒下了没有首发视频，通常这种我就不做内容了。但 vivo 这款折叠屏有点不同，因为作为一款苹果电脑用户，我第一次感受从安卓厂商这里感受到自己如此被重视。vivo 折叠屏对于 Mac 电脑一系列的适配，几乎达到了 iPhone 与 Mac 交互的完成度与流畅度，其中远程操控更是非常惊艳，对于我这种单枪匹马却丢三落四的用户，太实用了。 钟文泽的微博视频,0,0,4,https://xueqiu.com/k?q=比亚迪,,,0.564806803
2594,比亚迪,2024/4/5 18:41, 文儒,我所在的苏南城市有些4S店开始零首付买车了，是不是零首付买房也不远了…,0,0,4.5,https://xueqiu.com/k?q=比亚迪,,,0.169508121
2594,比亚迪,2024/4/5 18:32, FrankZh0805,你可以看好新能源，你可以看好比亚迪公司，你可以看好王传福，但你千万别看好比亚迪股票,8,1,2.5,https://xueqiu.com/k?q=比亚迪,,,0.525946906
2594,比亚迪,2024/4/5 18:29, 界面有连云,近日，备受关注的中证A50ETF联接基金又有新动作。据了解，工银瑞信等公司旗下的中证A50ETF联接基金已确定将于2024年4月8日起正式发行。其中，工银瑞信的中证A50ETF基金联接基金更是明确了分红评估机制。根据公告内容显示，基金每半年进行分红评估，在符合有关基金分红条件的前提下，基金管理人可以根据实际情况进行收益分配。这与中证A50ETF基金构成“双分红评估机制”。中证A50ETF基金联接基金通过紧密跟踪标的指数表现，实现复制目标ETF走势。中证A50ETF基金紧密跟踪中证A50指数，中证A50指数从各行业龙头上市公司证券中，选取市值最大的50只证券作为指数样本，以反映各行业最具代表性的龙头上市公司证券的整体表现。数据显示，截至2024年3月29日，中证A50指数(930050)前十大权重股分别为贵州茅台(600519)、宁德时代(300750)、中国平安(601318)、招商银行(600036)、美的集团(000333)、紫金矿业(601899)、长江电力(600900)、恒瑞医药(600276)、中信证券(600030)、比亚迪(002594)，前十大权重股合计占比50.05%。首批中证A50ETF自上市以来，表现活跃，备受资金青睐。Wind数据显示，截至2024年4月2日，中证A50ETF基金自上市以来日均成交额近2亿，日均换手率为22.08%。随着中证A50ETF基金联接基金等场外基金的发行，投资者将很快可以购买该产品，便捷、低门槛布局中证A50指数后市机遇。 以上内容与数据，与界面有连云频道立场无关，不构成投资建议。据此操作，风险自担。 @雪球基金 @今日话题 @雪球创作者中心,0,0,6,https://xueqiu.com/k?q=比亚迪,,,0.533741078
2594,比亚迪,2024/4/5 18:23, Fuffet,希望船夫哥以后也大笔回购，这比分红更好！↓↓↓ 财联社4月2日电，阿里巴巴在港交所公告，截至2024年3月31日的季度期间，以48亿美元的总价回购了总计5.24亿股普通股（相当于6500万股美国存托股）。截至2024年3月31日的财务年度，以125亿美元的总价回购了总计12.49亿股普通股（相当于1.56亿股美国存托股）。,1,4,6.5,https://xueqiu.com/k?q=比亚迪,,,0.322913008
2594,比亚迪,2024/4/5 18:15, Fuffet,豹览十城风景，方享春日美好  第一程，圆满收官 方程豹汽车的微博视频,0,0,8.5,https://xueqiu.com/k?q=比亚迪,,,0.783816008
